date,rh,flux,ebr,EToF_filtered,es,rso,ebr_5day_clim,EToF,sw_out,t_max,ebr_corr,Rn,energy,lw_in,t_min,sw_in,H,t_dew,vp,theta_1,lw_out,LE,ws,wd,ebc_cf,flux_corr,vpd,LE_corr,H_corr,t_avg,theta_mean,G,theta_2,Rn_subday_gaps,ET_fill_val,G_subday_gaps,ET_gap,ASCE_ETo,ET,ET_corr,gridMET_ETo,gridMET_prcp,H_subday_gaps,ET_fill,ppt,LE_subday_gaps,gridMET_ETr
2017-01-31,,,,,,142.80466382407724,0.7918218156160635,,,,,,,,,,,,,,,,,,1.2639568854367236,,,,,,,,,,,,0.0,,,,29.80000018,195.5000021,,,,,40.900000520000006
2017-02-28,,,,,,185.88616872575398,0.7523351016268218,,,,,,,,,,,,,,,,,,1.3300652084029745,,,,,,,,,,,,0.0,,,,40.50000046,141.60000100000005,,,,,54.00000010000001
2017-03-31,,,,,,245.9173349479049,0.7353832276171326,,,,,,,,,,,,,,,,,,1.3613761548114691,,,,,,,,,,,,0.0,,,,85.30000070000001,44.60000144,,,,,109.0000009
2017-04-30,,,,,,305.21927069379916,0.8583125466890961,,,,,,,,,,,,,,,,,,1.1674553828714054,,,,,,,,,,,,2.0,,,,107.7000011,47.3000001,,,,,136.10000089999997
2017-05-31,,157.40934491465055,0.9608317594698031,0.32515417521219664,,345.68963761517114,0.8744184401430557,0.32297401072562404,,,1.0053758080629889,176.9175742459677,167.10089001458334,,,,109.62937964650541,,,,,47.77996526814516,,,1.0462026212036737,164.7068238330919,,50.212769051866395,114.49405478122549,,,13.091448222083331,,0.0,,6.0,0.0,,52.191385660833824,54.849430155849355,171.10000150000005,1.9,0.0,55.602557799133166,,0.0,213.30000299999998
2017-06-30,55.3170032051282,168.28791616388892,0.911748949956317,0.3303065318558758,3.39441646574556,361.6576606805168,0.8614131467263458,0.32802102462648114,54.54660154166668,32.71385166666667,0.9932358224101758,194.17553291145833,183.7817884955357,,18.08631776666667,345.92860262946425,111.46961941805556,16.913539698492933,2.0318760558897897,5.252625014166666,,56.81829674583333,4.135873828525641,252.82177945753207,1.0888576850805582,183.3285213223917,1.3625404098557692,62.17789790914672,121.15062341324496,24.901670180288463,7.857802440416667,9.5984997578125,10.462979866666666,1.0,,5.0,0.0,217.33424022262045,60.319418706398075,66.01117185137615,201.50000319999998,0.0,0.0,67.75327769614478,0.0,0.0,260.40000200000003
2017-07-31,55.68340972222222,155.98305683870967,0.8054621023094674,0.7915413083821728,3.6750476073812983,352.5551221355111,0.7570559732013128,0.7942990802475488,59.42526268287036,36.0196766451613,0.997843333267325,196.70813737836025,193.6566058061156,346.82892287037043,17.207410225806456,350.93519113642463,12.93081609475806,18.152562102755496,2.168308874941132,3.483553229166666,440.9612136280864,143.0522407439516,2.3078766263440853,255.15559783819444,1.2470523766197443,193.23895304681076,1.5035852265972225,178.9361277702897,14.30282527652109,26.345361060483874,9.316205984375,3.0515315722446235,15.148858739583336,0.0,,6.0,0.0,216.60405144754301,157.1485099485541,196.5649170303671,247.00000120000004,0.0,0.0,196.09917067099425,0.0,0.0,335.0000053000001
2017-08-31,64.61895833333332,120.56966148857524,0.7121091513831662,0.8748311251047729,3.4787083831228665,318.5900928634331,0.6921576742712122,0.8750394419390891,59.65555128965054,34.30795316129032,0.98356709473326,168.90417703494631,169.31345602620968,353.49889364381715,18.334332290322575,299.65590435349463,0.7923868279569879,19.326462328814547,2.332216616553008,2.332706081317205,424.5950696814517,119.77727466061826,2.075828042338709,255.16053274722225,1.3811854226578162,166.53114404294666,1.1442323661962364,165.45926211405643,1.07188192889024,25.631663223790323,10.89025809543011,-0.4092789912634406,19.44781010954301,0.0,,2.0,0.0,175.3238911320145,131.4829148804857,181.63009840456607,208.20000180000002,0.0,0.0,182.0585873306308,0.0,0.0,284.1000039000001
2017-09-30,61.582631172839505,96.93453257152781,0.8205343162513613,0.4692393898946246,3.219180402216124,264.52359302965425,0.7686361071022253,0.4661394655325334,47.964244253858034,32.752272166666664,1.0014726649404972,117.86026245347229,116.71438569680056,346.0027959729938,17.37660683333333,238.6329608508184,39.55712256180556,17.028858449790814,2.041380041865465,2.7190972060185192,419.5997138271605,57.377410009722226,2.1713992679597696,248.48271841379318,1.2204560801654452,118.30984120526512,1.1210762458333334,72.26644740862656,46.043393796638576,24.240185568965522,7.917435652391975,-0.2756042027529761,13.115774098765435,0.0,,0.0,0.0,134.29496703642505,60.927673174852345,76.74962942615288,157.50000120000004,0.0,0.0,77.69245683069025,0.0,0.0,221.00000120000004
2017-10-31,57.89815586419754,58.937103302419345,0.8516530295288687,0.16176591890132105,2.3580479084879853,202.22668394755615,0.8093987536392759,0.1636705250140715,43.771258506696434,27.988715258064516,1.0194433007903705,67.84227232258065,69.54843829166666,311.2331014397322,11.634132838709677,191.8579229270834,45.96224449865591,10.882948080271404,1.3826361046893232,,392.59649407217256,12.974858803763444,2.2450349,236.36636699330356,1.197820090021518,70.54872471114103,1.0018246831790123,15.53967206228358,55.00905264885745,19.243084826041674,5.101253635788691,-1.3609140208333341,5.838769044753088,0.0,,1.0,0.0,101.82133159804613,14.151564712712153,16.948706761281052,114.6000007,4.2000003,0.0,17.45042901415321,1.8821428571428571,0.0,170.70000109999998
2017-11-30,81.30376543209877,34.836644875694454,0.7235887381148921,0.6890448973367556,1.886372314366188,151.51648939992305,0.7680573321070994,0.7360751734453085,16.426917962339743,20.852116700000007,1.0046277213769759,39.99860577152778,48.281696195216036,327.9907514951923,11.728325933333334,100.54437962983631,17.726092870138892,13.27935932288275,1.5854586784093825,,371.5749628149039,17.110552005555554,1.5836614508928568,215.24232873456788,1.4011543990863615,48.367058963721504,0.3059442476080247,24.007557484401932,24.359501479319572,16.219391166294646,18.920728795272435,-8.145654967592593,18.087432999166666,0.0,,3.0,0.0,36.81168258660694,18.010454177893962,25.270534427343254,38.00000075999999,45.6000004,0.0,24.76326589001682,48.88888888888889,0.0,51.700000640000006
2017-12-31,75.2756175595238,27.31647714784947,0.6534366423692313,0.5363932496610988,1.4390398821290518,129.39047042235802,0.7215698603154999,0.537451060346946,11.40327927529762,17.117125870967733,1.0175543537202658,31.10600311626345,41.37339780854885,285.65399027529764,5.768592387096772,104.43857905783048,13.435548381720428,8.30572206435738,1.1239540166937314,41.78189483779761,348.42025772991065,13.880928766129033,1.7976443084077378,188.57100312099357,1.532789006607825,42.538171947798354,0.3066354531250001,22.145474265101523,20.39269768269682,11.826109244419644,44.52183087165178,-10.698320940014373,46.87861108410494,0.0,,0.0,0.0,34.220076878181175,15.06028088901182,24.027483818767923,36.70000048,1.8,0.0,21.412541524234022,3.4321428571428574,0.0,56.20000058000002
2018-01-31,,23.127981093413982,,0.4920865706374848,1.6374609895559806,142.80466382407724,0.7918218156160635,0.4264503903901581,,17.227035064516134,,31.137093244444447,,,10.975767032258068,,9.601050925403227,,,48.735618256720436,,13.526930168010752,1.8690486538978501,192.77698119422044,1.3374204577993254,28.695889813115212,,16.420265926349675,12.27562388676554,14.201289406586024,59.64993640053761,,70.56425454435484,1.0,,524.0,0.0,,14.680497402296373,17.820910518300494,28.50000024,84.10000240000002,0.0,16.554230975226535,102.6,0.0,37.60000023999999
2018-02-28,66.72898065476194,68.08863591741071,0.8485291782283975,1.0667578000050095,1.698476981714175,185.88616872575398,0.7523351016268218,1.1062559383707586,17.338217350446428,19.6225935,1.020795245871874,75.51687172470241,80.24312853869047,280.16377443377985,9.19076635714286,171.1676982938988,10.921557893601193,9.243400878152412,1.2361333646754846,47.906485629464285,358.47638365922614,57.167078023809516,2.6944919278273813,226.4824163377977,1.1991568657655771,81.91180412618095,0.4623436170386905,68.43583928496257,13.475964841218396,14.313038921130953,58.40105093898809,-4.726256813988097,68.89561624851189,0.0,,0.0,0.0,61.60915327500956,56.05183522023765,67.0950727781411,59.20000120000001,12.4,0.0,63.40046067500521,3.2,0.0,83.60000050000002
2018-03-31,74.94141801075268,70.71514248790324,0.7053933001668342,1.0153812715298058,1.82589454015076,245.9173349479049,0.7353832276171326,1.0818128043743729,16.50534353293011,20.43032141935484,0.9768059496220368,103.32239948655912,100.24924034744622,310.8079384462366,10.542822290322581,179.69344393212364,17.992705418682796,11.740136146443882,1.428736060715276,48.287791209005384,370.6736393931452,52.72243706922044,2.608098085349462,208.1649524200269,1.3889578773410869,97.92405441647499,0.3971584794354839,73.00942797560187,24.91462644087313,15.478981708333334,58.98614609005378,3.0731591391129043,69.68450097110217,0.0,,0.0,0.0,75.79244985391125,57.297026175978296,79.33906277174486,78.00000060000002,75.50000114,0.0,76.70057135869341,77.19999999999997,0.0,100.6000007
2018-04-30,66.85206896551725,122.31760952430557,0.8773026932290501,0.7557368169800195,2.1232660459265738,305.21927069379916,0.8583125466890961,0.7617203607573136,38.462459463362066,23.461510700000005,1.0040865347468944,143.71953473125004,139.42463697916665,312.1183600265805,12.977511633333336,259.5296523583334,51.39429033194444,12.561381660477874,1.5118228847040056,47.709782078304606,390.74176242672416,70.92331919236112,3.301905499305556,249.15669743606327,1.1478429285893996,139.9944006027552,0.6233309260775864,81.59992994887905,58.39447065387617,17.932284528472227,56.71298385739942,4.294897752083333,65.71618563649423,0.0,,0.0,0.0,122.4853667552559,74.77820648026066,86.03405398490038,118.5000004,43.2000001,0.0,86.07111660327234,38.3793103448276,0.0,150.6000005
2018-05-31,62.08012096774194,157.75166664583338,0.8688804524027981,0.4730820187547283,2.474102226756853,345.68963761517114,0.8744184401430557,0.4758319488313294,48.40354906922042,26.49721393548387,1.000000129310506,179.48142628427425,181.55738940793012,322.34261691868284,15.083967612903226,320.50837510483865,93.16746576814518,13.835095311498707,1.6236863797138412,16.267618731854842,414.9660166250002,64.58420087768818,4.829594463037634,253.8098046438172,1.1480483789392777,181.557412885208,0.8504158470430107,74.18269653550156,107.37471634970652,20.253686747983874,18.804569079637094,-2.0759631236559146,,0.0,,0.0,0.0,177.98827674756774,70.52242422294232,81.00339067480019,172.90000260000005,0.0,0.0,80.88337871501069,2.0,0.0,223.80000180000002
2018-06-30,52.596810344827574,167.0022919770834,0.8944274886187841,0.3220098054333904,3.2156291682224905,361.6576606805168,0.8614131467263458,0.32028217711231505,53.80655025071838,32.67605006666667,0.9878945608159152,199.98990670763888,187.06512349568962,332.39470977442534,16.672802233333332,364.54102320402313,102.35961361458335,15.407543206836673,1.8087699916420303,21.080735142959767,442.7883290071839,64.64267836249999,4.096523760775861,260.13545374568963,1.1044848083271834,184.45391939230618,1.4068591765804597,71.67898665926121,112.77493273304495,24.20815340589081,19.56461297413793,13.275730206896556,18.048490805316103,0.0,,0.0,0.0,223.97490181231794,68.60032222633112,76.0695012914043,231.9000019,0.0,0.0,76.17543390966466,0.0,0.0,317.50000200000005
2018-07-31,54.78614247311826,150.2821398608871,0.7960022654379979,0.7999251874446828,3.5388326708680866,352.5551221355111,0.7570559732013128,0.7960802302399298,63.00124231048387,34.65357735483871,1.003219525009844,193.04524333400542,188.7961207977151,352.0613903024193,18.486520354838714,334.8887212096774,5.481144621639787,17.786627639528252,2.111553667373462,4.790445786290323,430.90362584879034,144.8009952392473,3.154566573924732,269.08828308064517,1.2704279631688606,189.4039546303849,1.4272790034946237,184.0136912224201,5.39026340796476,26.02374204502688,4.936234928427419,4.249122536290323,5.0820240705645165,0.0,,0.0,0.0,217.88208049958698,159.01127819817836,202.0764246863211,253.4000045,0.0,0.0,203.31104141093647,0.0,0.0,350.80000630000006
