date,rh,flux,ebr,EToF_filtered,es,rso,ebr_5day_clim,EToF,sw_out,t_max,ebr_corr,Rn,energy,lw_in,t_min,sw_in,H,t_dew,vp,theta_1,lw_out,LE,ws,wd,ebc_cf,flux_corr,vpd,LE_corr,H_corr,t_avg,theta_mean,G,theta_2,Rn_subday_gaps,ET_fill_val,G_subday_gaps,ET_gap,ASCE_ETo,ET,ET_corr,gridMET_ETo,gridMET_prcp,H_subday_gaps,ET_fill,ppt,LE_subday_gaps,gridMET_ETr
2017-02-28,82.94131696428569,37.73722204166667,0.7955196262003082,1.0768012522527692,2.1579145877898256,185.94549451892246,0.7704894937869212,1.679621581595573,21.14374070907738,20.76918681481481,0.9883110453800718,47.91010803050596,47.43719802604166,317.92925598511914,16.015329259259254,115.26645408407741,-2.832862245535712,16.147907781641788,1.9301664471262452,40.57950103703705,364.1418613139882,40.570084287202384,3.2556417114197536,206.11193402932102,1.2468702665701743,46.88270677101872,0.2318623065476191,50.425561359590795,-3.5428545885720784,18.416656385030862,46.89827390702161,0.4729100044642857,53.217046777006175,0.0,,0.0,0.0,41.46139256630025,39.9231194389371,49.62227509051417,40.50000046,141.60000100000005,0.0,41.85173150899906,132.29999999999998,0.0,54.00000010000001
2017-03-31,75.40043010752687,71.00318266330646,0.7437185758552491,1.1642074545980725,2.0184374778411107,245.9696560493729,0.7289215475699476,1.1690644593921873,45.72239881115592,21.231398161290322,0.9842401395240896,96.27123903158602,95.4704978044355,312.7855806767474,13.7532904516129,200.83502303561832,1.5374998004032272,13.441689797387044,1.591829936174444,36.92775536693549,371.6269658682795,69.46568286290322,2.4454478393817203,234.45518445564517,1.3210153204735984,93.96589607947192,0.4266075416666665,92.52642408185656,1.4394719976153312,17.398584264784947,43.24373580577958,0.8007412271505373,49.55971624462365,0.0,,0.0,0.0,86.14577559793791,75.64895274065694,100.76471611957808,85.30000070000001,44.60000144,0.0,100.32205851768559,49.0,0.0,109.0000009
2017-04-30,68.63040277777777,89.71132383888887,0.7384865984891291,1.109144622804642,2.0816722075114944,305.25881608032694,0.7672230491916996,1.1213745658533183,52.26979026736112,22.12856534482759,0.9951430070495184,121.49459218819445,121.4799618875,318.81036532986116,13.877150413793107,234.63293650902776,7.502188274305555,12.592800621518021,1.5147902317931028,34.78840995689655,379.6789193715277,82.20913556458333,3.024826301724138,243.3746445840517,1.3526450101396734,120.88993456898764,0.5608225261111109,111.20564654033986,9.684288028647773,17.85247350502873,40.55935892133621,0.014630300694444346,46.33030788577586,0.0,,0.0,0.0,110.02302665063623,86.66328542978863,117.22942877890199,107.7000011,47.3000001,0.0,116.7577433012362,43.1,0.0,136.10000089999997
2017-05-31,63.458037634408576,131.5441919798387,0.7804342701433302,1.0536335931310392,2.5257894709421795,345.71576360052785,0.7944980585944816,1.0543435019326235,75.67922410080645,26.5549703,0.9943859805302808,173.34032800806457,168.55255722647854,322.50843410887103,15.095688233333332,325.8496159751344,3.4963119018817195,13.940398430572474,1.6437055981644018,19.12374551478495,399.33849797110224,128.04788007795696,3.252950593055556,265.42967271111104,1.2743256960117202,167.60629988853822,0.8859256414650537,164.13499199224498,3.4713078962932005,20.531613964583325,24.685651213373646,4.787770781586022,30.24755691196237,0.0,,0.0,0.0,169.97800481119066,139.8625844649378,179.28437056154308,171.10000150000005,1.9,0.0,179.686824891731,0.8999999999999999,0.0,213.30000299999998
2017-06-30,58.80729166666666,142.22909805694445,0.7950043983314173,0.8187686897948061,3.2935087598615707,361.6767036718242,0.7966173438072205,0.8187197115737422,74.87460750431035,31.58589272413793,0.9900634594740718,188.98582031736112,178.90353607534726,344.9006504971265,18.629660724137928,344.97603175277777,19.37655051388889,17.493318318881556,2.0763124912458832,12.566642724856319,425.5808351788794,122.85254754305555,3.4042663017241384,258.30789753663794,1.2440678863090684,177.12585383890266,1.213507990373563,154.96823605498128,22.1576177839214,24.734321047413797,18.976312633261497,10.082284242013888,25.38598254166666,0.0,,0.0,0.0,202.9208433933885,130.48771639841073,164.61255392057348,201.50000319999998,0.0,0.0,165.67737016784358,0.7241379310344828,0.0,260.40000200000003
2017-07-31,55.780275537634424,146.09550794959674,0.8153253518911574,0.6318185198198605,3.5511893151793705,352.5775320245774,0.8013915058752439,0.6332923257523624,77.34608725604839,34.95416166666667,0.994244685433142,189.2175047983871,179.18675975268815,347.7096290080645,18.190145233333336,352.19078340456986,28.742333007392478,17.667437881128738,2.086018285873815,8.763485661290321,433.3368203541665,117.35317494220429,2.4955082284722225,268.746343075,1.2171443213774666,178.1554835840954,1.4600983542338706,144.2057601995358,33.949723384559626,26.034616170833345,15.883708450268813,10.030745045698927,23.00393123924732,0.0,,0.0,0.0,219.7471632438996,128.86234546717466,158.35008787291358,247.00000120000004,0.0,0.0,157.67022028589838,0.1,0.0,335.0000053000001
2017-08-31,61.85347446236557,118.84736661223116,0.8463771077200887,0.4909753291823522,3.471133198870022,318.62438835457834,0.8091442292293196,0.4922569630913808,68.68462484341399,33.67300623333333,1.0069820586578735,147.9951049012096,140.41892854637098,354.082365625,19.493821566666664,297.63452381653235,42.36993056115593,18.81557086478145,2.236225608036688,7.06456092204301,435.03715966330634,76.47743605107527,2.656467097916667,265.9361209666667,1.188244058180645,141.3993417421574,1.2244245507392473,91.12488257862113,50.27445916353632,25.760749517361106,14.20557083467742,7.57617635483871,21.346580747311823,0.0,,0.0,0.0,185.37694441084636,83.91340297560757,99.98038269792971,208.20000180000002,0.0,0.0,100.30904676603323,0.0,0.0,284.1000039000001
2017-09-30,61.13789583333334,86.40346027569444,0.8535770565658173,0.4910943406824246,3.282625580972333,264.5714448426449,0.7949325473573556,0.4965366260363248,54.15893116527778,31.88002534482759,0.9948028330668488,105.74663659027777,101.22514377708336,346.00321970833346,18.957522206896552,235.9123015895833,24.8264106875,17.745149559281995,2.149946799290668,6.173564806944443,422.0099535402777,61.57704958819443,2.4874030625000008,248.53539042187504,1.16573101092559,100.69905980704159,1.1290753047916666,71.844862763726,28.854197043315605,24.76830056178161,13.219739701041664,4.521492813194444,20.265914595138884,0.0,,0.0,0.0,137.7417130714632,65.33901290318036,76.22784524352765,157.50000120000004,0.0,0.0,75.66468942621857,0.0,0.0,221.00000120000004
2017-10-31,57.9825873655914,56.605212172715035,0.8346841952703487,0.4774347735669584,2.422100050803285,202.28380457652474,0.7757361215739393,0.4781907193233892,44.474275379704295,27.350113699999998,0.9891706654588563,67.38813432997314,67.8163220215054,310.639599624328,13.370713533333333,186.4004224435484,18.240939032258066,12.319240275859482,1.4839029966366193,5.793794802419352,385.17761232795687,38.364273140456994,2.109143216666667,226.401228525,1.1929737378307357,67.08191638298456,0.93688499375,45.624762997165774,21.45715338581881,19.93086172777777,12.532567398185485,-0.4281876915322583,19.271339993951614,0.0,,0.0,0.0,99.33414345850328,41.876564675805064,49.801972976130855,114.6000007,4.2000003,0.0,51.20082476869461,3.5000000000000013,0.0,170.70000109999998
2017-11-30,81.79264583333334,28.4213484125,0.6698414891180273,0.92667862513552,2.2343890437199243,151.5769316988438,0.6906669393704881,0.9998620687740876,22.51067568472222,22.5572795862069,1.0186768196885727,36.88848806111113,42.42996122847223,328.93770209374986,15.487822724137931,95.48281746388888,5.707427779861113,16.629786701035425,1.9636167462342924,14.985277754861109,365.0213557666667,22.71392063263889,1.4711098857758624,209.71199341307477,1.5481114472932744,43.222417963729534,0.2715328063888889,34.599173356946736,8.623244606782809,19.03212882974137,18.37192928263889,-5.5414731673611115,21.75858081041667,0.0,,0.0,0.0,36.21467831221062,23.96249013494448,36.503046786688884,38.00000075999999,45.6000004,0.0,34.54593698242903,49.1,0.0,51.700000640000006
