date,rh,sw_in,H,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2013-11-05,46.075416666666676,151.15810195833333,1.4731209374999965,1.1848421016902495,6.979322916666665,-5.489846625000002,354.2426323333333,47.33223764583335,140.0458115,2.082891087106916,1.7247296041666669,34.251388875,0.898048985416667,43.0072036875,280.34312300000005,17.768631937499997,12.868677083333337,9.133990409072084,18.75803125,10.773633,23.952882,,,,,,2.3368163969117988,165.3567454958956,48.80535858333334,48.49705031250001,1.0775534641961244,0.8813524433302743,52.5903832128049,51.00301664342193,0.928028198346538,1.0063572582012041,1.5873665693829635,1.6630439504295784,1.7920187698958001,5.1,3.2,0.0,0.5600058655924375,0.7075847450541837,2.264271184173388,False,
2013-11-06,55.42395833333334,139.33639656249997,8.75120233333333,1.2613903270512925,6.907822916666667,-3.7407111458333335,353.2544998333333,41.92453883333332,158.44126327083333,2.0666578458012927,1.0049838125,31.366666624999993,0.8052675187500005,50.8108983125,296.09566820833334,17.39341454166667,12.816484375,10.052462609880124,18.72514583333333,10.607265,24.731898,,,,,,1.8415863150301084,163.78190602626938,50.67574116666666,54.55160945833333,1.0786253545606959,0.8799305542391231,54.66013928352188,45.220870563897826,0.9271059648020988,0.928950431890977,9.439268719624057,1.4725110254482532,1.5882877269186562,3.6000001000000004,2.3,0.0,0.6905598812689809,0.6748352898594289,1.5521211666766863,False,
2013-11-07,54.61541666666668,150.39384845833337,9.121595416666667,1.4019275756390437,6.913093750000002,-1.7718832291666669,363.3030042083335,42.582726270833334,164.59234793750005,2.3563069027223773,1.143630333333333,33.94027779166667,0.9543793270833336,53.9977090833333,300.84714250000013,19.525668854166668,12.818661458333333,11.594210121365943,18.724229166666664,12.199193,26.879642,,,,,,2.0959992651334334,162.23453876997215,51.7043216875,55.769592312499974,1.0843184929433916,0.8775832860994854,56.06395217085033,46.173237575410965,0.9222382597990112,0.9271059648020988,9.890714595439348,1.49869555008805,1.6250633002524415,3.1000001,2.0,0.0,0.8125316501262208,0.6091328163240214,1.2182656326480428,False,
2013-11-08,61.36166666666668,150.1172167083334,1.336835916666668,1.5586057002157885,6.8741354166666655,-3.432710541666667,363.80128975,44.04263604166667,242.97802497916663,2.381130312715789,1.5319505416666672,33.999999979166674,0.8225246125,52.28493414583332,299.969007125,19.868587229166668,12.80840625,13.292537850009074,18.742677083333334,13.83358,27.063713,,,,,,2.3084007721089406,160.71519856592934,45.37947195833333,55.717644687499984,1.0775534641961244,0.8770685993560551,48.89880721209297,47.45829503902701,0.928028198346538,0.8144542399961502,1.4405121730659696,1.5505883411929726,1.6708418385946098,4.8,3.0,0.0,0.5569472795315366,0.5508350204159742,1.6525050612479226,False,
2013-11-09,66.61395833333334,143.22799452083328,12.1301309375,1.4747730067514364,6.810427083333334,-5.82587375,354.14033818750005,34.05488022916666,168.9803834375,2.178080519251436,0.9190497708333332,32.17499999999999,0.7033075124999999,49.84553954166668,292.9328832500001,18.27473189583334,12.774718749999998,12.40916714749492,18.739010416666666,10.686609,25.875742,,,,,,1.7423686762726118,159.224426091863,46.18501116666666,55.67141329166668,1.033427402908081,0.8753146184274122,47.72885614324905,35.193246431573456,0.9676538450460904,0.8296001203472229,12.535609711675587,1.197118470160276,1.237135031591029,3.4,2.3,0.0,0.5378847963439257,0.5365544662974038,1.2340752724840285,False,
2013-11-10,72.13145833333333,144.92373095833332,18.534431874999985,1.5680244642874497,6.681520833333333,-2.0622159999999985,364.37620268750015,24.423174145833343,221.5068235208333,2.121247674704117,1.7034455416666667,32.65972233333333,0.5532232104166667,40.479431625,292.5916256875,18.002906937499993,12.713760416666664,13.40778501065409,18.745999999999988,12.889736,25.292182,,,,,,2.0963671909898935,157.76274771914757,42.95760602083333,42.541647625,1.033427402908081,0.8761576666774865,44.39356722525832,25.239577428300336,0.9676538450460904,1.0097776747976468,19.15398979695799,0.8583145903696152,0.8870058180037849,3.3,2.2,0.0,0.4031844627289931,0.5051265098633727,1.11127832169942,False,
2013-11-11,73.64374999999997,113.2361215625,16.935611041666668,1.6253960474324056,6.621479166666667,-1.5584621875000002,363.5239062083335,17.473964750000004,224.07151508333325,2.0988110432657385,1.1948515625,24.49305556250001,0.4734149958333334,28.12152733333333,302.90236760416667,17.949813562499994,12.701213541666664,13.919026429467108,18.780947916666666,10.432944,23.742513,,,,,,1.4423728201496424,156.33067539248742,34.40957579166668,29.67998952083333,1.0079331697493823,0.8784495832604295,34.68255279742621,17.61258867855648,0.9921292700870684,1.1593526934203764,17.06996411886973,0.6140640901801486,0.6189355648445479,3.1000001,2.1000001,0.0,0.29473120731972724,0.42526321348893203,0.8930527908530784,False,
2013-11-12,62.24208333333332,104.02600654166667,13.95678975,1.6583660632131032,6.660552083333335,1.362647541666666,376.02022014583326,25.91894360416667,242.0349156458333,2.4220694361297697,1.6510296041666668,21.916666625,0.763703372916667,38.11879952083334,332.02967995833325,20.240025041666666,12.73788020833333,14.27180361027157,18.815208333333327,15.993484,26.185682,,,,,,2.070509316704629,154.9287065341502,39.87573335416667,36.75615197916667,1.0079331697493823,0.880547788472165,40.19207431574638,26.124562983503193,0.9921292700870684,1.084872360326733,14.067511332243189,0.9128422410720584,0.9200839735248896,3.0,2.0,0.0,0.4600419867624448,0.40549128112178495,0.8109825622435699,False,
2013-11-13,62.67979166666667,145.15503875,15.078456999999995,1.6427492440206457,6.630875,1.2600862291666663,378.0797074166666,29.5060333125,,,1.953179708333333,31.66944447916667,0.8933997833333335,38.486677958333345,303.08079108333334,20.653451531250006,12.734843749999996,,18.838812500000007,11.656582,29.313968,,,,,,2.5723349051898023,153.5573239724067,44.5844903125,37.22659172916667,1.041081220076759,0.8849525981742009,46.41607557103794,30.718177160602988,0.9605398509890228,1.197651685033752,15.69789841043494,1.0395900026425973,1.0822976283307562,3.6000001000000004,2.3,0.0,0.4705641862307636,0.3816540136304339,0.877804231349998,False,
2013-11-14,70.76,100.12815704166664,-1.816068229166664,1.730837041622385,6.619187499999998,-0.885404208333333,372.20656960416665,17.870106416666665,221.50908843750003,2.2498917228723845,2.557945666666667,21.64861112500001,0.5190546812499998,8.331751395833326,302.0587749791666,19.189398250000007,12.749395833333333,14.901598860069996,18.879604166666667,14.627179,24.147191,,,,,,1.9416294837080996,152.2169958937381,16.0540381875,9.217155604166658,1.0079331697493823,0.8869927078366814,16.181397597604512,18.011873004309614,0.9921292700870684,1.7417562290304287,-1.830475406705104,0.6287335884783015,0.6337214387628384,3.8,2.5,0.0,0.25348857550513537,0.3822778240021685,0.9556945600054212,False,
2013-11-15,50.72708333333332,143.08420858333332,3.1190330833333344,1.2579500386611129,6.54803125,-4.987103500000001,362.57541083333336,28.36156277083332,282.7557780625001,2.0857125261611125,3.759454958333333,32.6305555625,0.8277624874999999,24.56379731249999,276.6855550625,17.87299775,12.703791666666662,10.123301749732061,18.859552083333327,13.83585,23.851198,,,,,,3.274231922883113,150.90817581828952,31.48059585416665,29.55090081249999,1.0079331697493823,0.889493849586491,31.730336764889465,28.586559862652113,0.9921292700870684,1.0653007180359932,3.1437769022373576,0.9965988195004868,1.0045050071076185,3.8,2.4,0.0,0.4185437529615077,0.4006170749259284,0.961480979822228,False,
2013-11-16,66.17041666666667,139.05820206250002,20.259940875000012,1.3554083650827946,6.440322916666665,-4.357365999999999,357.59329056250016,22.21813358333333,220.191895,1.9446515046661288,2.033659854166667,30.44722220833333,0.5892431395833334,34.559541729166675,283.54185247916666,16.762952708333334,12.617567708333333,11.060042393588397,18.79481249999999,11.788667,22.04118,,,,,,1.9152643361705388,149.63130259796267,42.478074458333346,38.91690772916667,0.9990474358013554,0.8907069118453399,42.437611365376966,22.19696938472114,1.0009534724423577,1.091506929428972,20.240641980655827,0.7798931756196379,0.7791502773017754,3.3,2.1000001,0.0,0.37102392390446814,0.3962973922954179,0.8322245634501167,False,
2013-11-17,77.175,131.8548386875,26.46293958333333,1.4600429061004845,6.4099583333333285,-5.491751895833335,355.48146135416664,19.944482958333328,222.35423433333335,1.857884143600484,1.0590262500000005,27.622222249999997,0.39784123749999983,47.32360425,298.57244904166663,16.058076166666666,12.587947916666662,12.283974260620804,18.7659375,10.168998,21.356188,,,,,,1.307302338643981,148.38680043645348,46.40742254166666,52.81535614583333,0.9903170024039142,0.8906919227931965,45.958059580755155,19.751360577792614,1.0097776747976468,0.8786729074310674,26.20669900296255,0.6996112642528847,0.6928369300629296,2.4,1.7,0.0,0.4075511353311351,0.439214093991318,0.7466639597852406,False,
2013-11-18,80.029375,92.94980000000004,14.011635145833333,1.4972260555595251,6.346479166666664,-3.5284250208333323,355.3861416875001,18.621897520833333,183.1861543541667,1.7998709826428587,1.9001655625,19.244444437500004,0.3026449270833333,29.36399500000001,311.0447811458334,15.5235394375,12.532031250000005,12.678192295717414,18.717583333333334,9.706522,20.739169,,,,,,1.2428839163352194,147.17507893046078,32.63353266666667,32.89242002083335,0.9720865407549284,0.8911749034863505,31.72261788255295,18.102095943319647,1.0287149940615308,0.9921292700870684,13.620521939233301,0.6528831735353413,0.6346589456790694,2.1000001,1.5,0.0,0.4231059637860463,0.4701683470723484,0.7052525206085226,False,
2013-11-19,,53.77125525,9.592827541666663,,,,370.22661318750005,13.003634770833335,,,,10.89722225,,28.94986022916667,356.3024403958333,,,,,15.712374,21.327807,,,,,,,145.99653313121104,22.5964623125,,0.9387020801446724,0.8905930991879177,21.211346176654445,12.206539008822842,1.0653007180359932,,9.004807167831602,0.4578707317689443,0.42980420834887134,1.5,1.0,1.8000001,0.42980420834887134,0.4998789381304783,0.4998789381304783,False,
2013-11-20,,25.906476562499996,-6.791321604166666,,,,373.6284939583333,20.272308625,,,,5.247222229166669,,5.647858812499996,358.6170983125001,,,,,20.545063,21.802105,,,,,,,144.8515436253613,13.480987020833336,,0.9720865407549284,0.8895604611535322,13.104686039043964,19.706438364392547,1.0287149940615308,,-6.601752325348585,0.7138078659048489,0.6938830191311022,1.1,0.90000004,21.6,0.7709810981020647,0.5094476439917218,0.4585028999704554,False,
2013-11-21,,134.0819580416666,-31.33156362499999,,,,360.37917064583354,86.1589354375,,,,24.59583333333332,,42.98252372916666,293.87556972916667,,,,,16.155754,20.345869,,,,,,,143.74047663427174,54.82737181250002,,0.9387020801446724,0.8877372997317046,51.46656796925914,80.8775719182318,1.0653007180359932,,-29.411003948972642,3.033740605025716,2.8477786165569965,1.9,1.3000001,6.1,2.1905987673054765,0.5653478792308385,0.7349522995348781,False,
2013-11-22,,137.82195556249997,-24.629341041666667,,,-12.395928229166666,353.9928930833333,52.30850775000002,,,,25.575000020833325,,17.3581366875,259.1040743749999,,,,,12.796693,24.459375,,,,,,,142.66368413056028,27.679166708333355,29.754064916666664,0.9720865407549284,0.8855674710666318,26.906545416482743,50.848396350749866,1.0287149940615308,0.9302650507033391,-23.94185093426713,1.8418338520975803,1.7904218979308613,4.9,3.0,0.0,0.5968072993102871,0.5936662377170178,1.7809987131510532,False,
2013-11-23,,118.2826956875,21.631680625000016,,,,344.6329494375,25.19235481250001,,,,21.5319444375,,45.91991772916665,293.8021158958333,,,,,10.328107,20.194074,,,,,,,141.62150397078517,46.82403543750003,,1.0142816025565535,0.8822707794129916,47.49275770171238,25.552142011395823,0.98591948969541,,21.940615690316566,0.8870475168107984,0.8997159768946681,3.4,2.1000001,0.0,0.4284361590719296,0.6025429142388444,1.2653401801558646,False,
2013-11-24,,126.29876225000002,25.99290577083333,,,,345.3988936666667,22.165282625000003,,,,22.67222220833333,,47.26746085416667,289.03981466666664,,,,,10.781446,20.556976,,,,,,,140.6142600430365,48.15818839583334,,1.0471342563671235,0.8783524676681217,50.428088793858784,23.210026738696502,0.9549873800035452,,27.21806205516227,0.7804613367131529,0.8172478014424186,1.7,1.1,0.0,0.742952546765835,0.5660949885795381,0.6227044874374921,False,
2013-11-25,,125.52356835416668,25.071837604166664,,,,346.4302665416667,19.300441937500008,,,,22.30416660416667,,40.92405947916667,284.13492422916664,,,,,11.50914,20.936069,,,,,,,139.64226242815144,44.37227954166667,,1.0471342563671235,0.8749077722859556,46.46373394117725,20.210153915780914,0.9549873800035452,,26.253580025396342,0.6795874868162594,0.711619337643746,1.7,1.2,0.0,0.5930161147031217,0.5662395590474556,0.6794874708569467,False,
2013-11-26,75.81020833333334,97.27588152083337,17.012400062500006,1.5205507650868677,16.36003125,-4.970096062499999,346.84580275,15.37379162500001,199.18643670833333,1.8397729984202007,1.1973028125,16.637499979166666,0.3192222333333334,23.50191925,289.7093404583333,16.00489927083333,24.841432291666663,12.893566616118742,33.32283333333333,12.802813,20.606761,,,,,,1.167693352868597,138.7058075732168,32.386191687500016,28.4720153125,1.0749624520924836,0.8693507552432517,34.813940030332226,16.526248743168903,0.9302650507033391,1.1374745107446464,18.28769128716333,0.5392533663361158,0.5796771209757974,1.8000001,1.2,0.0,0.4830642674798312,0.5521619510403949,0.6625943412484738,False,
2013-11-27,74.00937500000002,105.77175539583334,17.988495458333336,1.5660773778860548,15.943406249999995,-3.7113682916666653,352.6041355416667,16.529216395833334,262.0861889791667,1.9316557799693883,1.7240697499999995,18.39027777083333,0.3655784020833333,26.2939751875,291.5166330833333,16.716075354166662,24.466,13.376913454820912,32.98859375,12.67118,21.482614,,,,,,1.3470185451280712,137.80517847596806,34.51771185416667,30.005343479166665,1.0471342563671235,0.8647531061297392,36.14467853390746,17.308308718982204,0.9549873800035452,1.1503854931083541,18.836369814925252,0.5801767011887854,0.6075228985608496,1.5,1.1,0.0,0.5522935441462269,0.5619077430114479,0.6180985173125927,False,
2013-11-28,68.34708333333333,127.65066270833331,23.884828562499994,1.533589830981482,15.547406250000002,-3.8305118749999987,355.00803983333327,18.976084604166665,211.62981329166664,2.0666292413981484,1.3647365833333336,22.02638895833333,0.5330394104166668,35.87005199999997,285.25381800000014,17.745498145833334,24.1298125,13.050748471974828,32.71221875,14.081063,23.640243,,,,,,1.5679134556807486,136.94064487864986,42.860913166666656,39.70056387499998,1.0207105130260148,0.861247039711909,43.7485846671118,19.369089051544016,0.9797097093037516,1.0796046449520784,24.37949561556778,0.6667202596047013,0.6805283782259524,1.7,1.2,0.0,0.5671069818549603,0.5332092498036509,0.6398510997643813,False,
2013-11-29,74.50604166666666,122.96355343749998,28.21248612499999,1.5214321781272917,15.155531250000005,-6.539935333333332,353.12221231250015,17.616753416666665,239.46811954166665,1.9966473302106256,1.007184125,21.234722208333334,0.4752151520833333,40.23845127083336,291.63183245833335,17.116115500000006,23.805140625000003,12.882437436973186,32.45475,12.069083,23.244779,,,,,,1.2893838245769949,136.11246346986343,45.82923954166665,46.77838660416669,1.0471342563671235,0.8583178940784169,47.98936666733388,18.447105988564235,0.9549873800035452,0.9797097093037516,29.54226067876965,0.6185866827743504,0.6477433060655252,2.0,1.3000001,0.0,0.4982640432608622,0.5371547002765379,0.6983011640749693,False,
2013-11-30,79.38874999999997,106.65947735416664,24.26804420833334,1.5690558742777494,14.818541666666668,-5.619849958333336,351.4920259166667,15.250924687499998,206.0572682083333,1.9255390971944168,1.136981208333333,18.15555554166666,0.35648322291666673,37.40743100000001,300.3955350625,16.57731660416667,23.51203645833333,13.388121601027901,32.20553125000001,12.165277,22.622553,,,,,,1.2262818708216983,135.32087809289465,39.518968895833346,43.02728095833334,1.0207105130260148,0.8562203021226815,40.33742701592517,15.566779161899236,0.9797097093037516,0.9184630777413666,24.77064785402593,0.5352373333910264,0.5463223731562308,1.5,1.1,0.0,0.4966567028693007,0.5702828284044463,0.627311111244891,False,
2013-12-01,78.50479166666666,120.18004493750004,27.74812468749998,1.5746461901639983,14.534260416666664,-5.270769999999998,353.8623858125,16.64100020833333,158.17822464583338,1.9714192693306651,0.9066715624999996,20.823611125,0.39677307916666665,47.49492708333333,302.00087902083334,16.842081937499998,23.258750000000006,13.429237637538614,31.98323958333333,11.323123,23.536239,,,,,,1.1955441274642387,134.56611995899084,44.38912489583331,52.76569708333333,1.0207105130260148,0.8555679371769845,45.30844644520187,16.985643859913928,0.9797097093037516,0.8412496631235474,28.322802585287928,0.5841709242071716,0.5962694037423834,1.5,1.1,0.0,0.5420630943112575,0.5527354635325022,0.6080090098857526,False,
2013-12-02,78.39270833333335,119.16885470833333,11.176398208333335,1.6955754352940826,14.283781250000002,-1.2342851250000015,361.2720544375,24.2328205,199.19463952083336,2.063760989460749,2.9784426458333333,21.65972227083333,0.3681855541666668,38.47505577083336,302.23797775,17.55407400000001,23.03164583333333,14.501604501951064,31.77951041666665,10.996305,24.121661,,,,,,1.6873784409962684,133.84840786403623,35.40921870833333,39.70934089583336,1.0207105130260148,0.8552819596514691,36.14256179363328,24.734694644622326,0.9797097093037516,0.8917100588805988,11.407867149010947,0.851257985619,0.8688879752186613,2.2,1.4,0.0,0.6206342680133295,0.5140592111698722,0.7196828956378211,False,
2013-12-03,51.35625,53.53213297916668,-27.91763339583333,1.3001623596582892,14.14673958333333,-6.711447791666667,354.31606241666674,29.938786020833344,281.8402652291666,1.897423449241623,5.4576548749999985,10.031944395833333,0.5972610895833332,-18.384732437499995,292.43114135416664,16.545419937500004,22.89053645833334,10.15743582469458,31.63433333333333,12.499642,20.312521,,,,,,2.5513973431159616,133.1679484070662,2.0211526250000134,-11.673284645833327,1.0207105130260148,0.862174124617141,2.063011732767638,30.558833638700882,0.9797097093037516,-0.17314343702922086,-28.495821905933248,1.0506815917702337,1.0724417465627851,2.3,1.5,0.0,0.7149611643751901,0.5337054950091261,0.8005582425136892,False,
2013-12-04,35.6675,127.75225054166658,0.4598046666666694,0.7780965549248623,13.685999999999998,-15.193940687500005,320.78141197916665,16.551139749999994,289.67528379166663,1.3677954382581954,3.804769229166668,25.10138889583333,0.5896988833333333,0.0066155416666588245,218.1371658125,11.566568958333335,22.53664583333333,3.043163679731708,31.387291666666666,8.823518,13.482844,,,,,,2.0876455603238293,132.52493620905926,17.010944416666664,15.20055622916666,1.0400557677443163,0.8697004618429577,17.692330855332138,17.21410835972971,0.961486903888635,1.1191001276667922,0.4782224956024223,0.5780909108015017,0.6012467860596669,2.2,1.4,0.0,0.4294619900426192,0.6120343094066949,0.856848033169373,False,
2013-12-05,45.520625,125.33445860416668,17.652868270833334,0.7928951339708344,13.288968750000002,-13.92144525,312.14705643749994,8.219101624999999,238.7082084375,1.2648145256375014,1.891874375,22.20972220833333,0.4719193916666667,11.985521916666661,221.00784185416674,10.309949104166666,22.194901041666665,3.176115244986542,31.100833333333316,5.510465,13.881746,,,,,,1.2630004063674596,131.91955413044994,25.871969895833335,25.90696716666666,1.0336343539806006,0.8782685943947698,26.74215688948524,8.495545798457778,0.9674601043869409,0.9986491174127726,18.246611091027454,0.28672926182764297,0.29637321531655025,1.6,1.0,0.0,0.29637321531655025,0.6278322265072859,0.6278322265072859,False,
2013-12-06,66.12770833333332,90.97586895833336,9.549539166666667,0.9922563672192992,13.783739583333334,-5.392897041666667,324.9378156875,15.864822104166665,142.82613954166666,1.2988277130526324,2.479648479166667,15.6680555625,0.3065713458333333,23.547115229166675,273.1771175833333,10.563697541666668,22.31939583333333,6.316566556759322,30.855052083333305,4.524155,14.348585,,,,,,1.000458854407113,131.3519734858233,25.41436127083333,28.940012270833343,1.0336343539806006,0.8861185464844789,26.269156894007395,16.398425146657456,0.9674601043869409,0.8781738249795674,9.870731747349943,0.5535896232066758,0.5722092525535963,1.3000001,0.90000004,0.4,0.635788030135639,0.5810352935374573,0.5229317874251234,False,
2013-12-07,70.32958333333333,110.2306826875,3.931368062500004,1.0730739677318224,16.779406249999994,-10.6514403125,324.37630197916667,28.769966833333346,198.13887137500004,1.354107159398489,3.1402090416666657,19.141666625,0.2810331916666667,14.79879945833333,248.0860854375,11.409213499999998,24.065302083333325,7.707766407180974,31.351197916666663,8.582147,13.587678,,,,,,1.1303387259406161,130.82235425427194,32.70133489583335,25.45023977083333,1.0400557677443163,0.8940538510883733,34.01121197134996,29.92236994282103,0.961486903888635,1.2849126448431332,4.088842028528927,1.0047138202200436,1.0449584036522823,1.6,1.0,9.3,1.0449584036522823,0.5165734677320152,0.5165734677320152,False,
2013-12-08,63.68041666666667,123.77313085416664,11.47661139583333,0.8679440575140163,16.081937500000002,-14.3888964375,311.11124129166666,18.238780125,266.48646331250006,1.1299758241806832,3.1132488958333338,23.31666664583333,0.2620317666666667,6.3895329999999975,217.0443101041666,8.719666312499998,24.012421875,4.630124987223041,31.942906249999997,5.685673,11.10566,,,,,,1.0753840259578056,130.330845283932,29.71539152083333,20.7784294375,1.0272917466265292,0.9017007436546228,30.52637645712803,18.73654829094848,0.9734333048852468,1.4301076801889705,11.789828166179552,0.6353097999264499,0.6526485140153936,1.6,1.0,0.0,0.6526485140153936,0.4971707856526378,0.4971707856526378,False,
2013-12-09,62.00187499999999,122.34621162499998,18.042898625000007,0.8545266929778861,15.687770833333332,-12.394294875000002,308.7394975,9.240905416666664,102.93478650000002,1.147310047144553,1.5694744791666668,22.872222229166656,0.2927833541666666,9.643620895833337,218.9091291458334,8.844345750000002,23.85211979166667,4.308826888577373,32.01646874999999,3.949637,12.828618,,,,,,0.8970355019922399,129.8775844892514,27.28380404166667,22.037915770833337,1.0013527099395303,0.9060799056866994,27.320711114582032,9.253405681274051,0.9986491174127726,1.2380392195606875,18.067305433307983,0.3219258386652283,0.3223613109469824,1.7,1.1,0.0,0.29305573722452943,0.4950814612980473,0.5445896074278521,False,
2013-12-10,71.72520833333331,119.50643908333336,23.103735812500005,0.9513315406593891,15.404520833333333,-9.078062249999997,316.1453007291667,9.0663870625,188.73633252083332,1.2171716427427224,1.2670184375000002,22.112500041666674,0.26584010208333336,18.206876416666674,236.9582379166666,9.6360955625,23.697374999999994,5.811541656750658,31.990229166666683,3.869671,14.144592,,,,,,0.8004318806867967,129.46269903959734,32.170122875000004,27.28493866666667,1.001232853293994,0.9122257031723646,32.20978391695464,9.077564587654622,0.9987686647617104,1.1790432541562368,23.132219329300014,0.3160843748218348,0.3164740604845139,2.0,1.2,0.0,0.2637283837370949,0.4550804206032063,0.5460965047238475,False,
2013-12-11,75.39479166666669,119.97843208333332,31.612397666666666,1.0226986428049007,15.204114583333327,-7.297499979166666,324.48539489583334,9.2457189375,140.14477022916668,1.3011830407215674,1.2005888541666667,21.861111041666675,0.2784843979166667,35.19721985416669,261.56529372916674,10.525406125000002,23.5853125,6.960864253776872,31.96651041666668,5.260975,16.308179,,,,,,0.9072130851295279,129.086305537863,40.85811660416665,42.494719833333356,1.001232853293994,0.9182458411653376,40.9084886678085,9.25711755254744,0.9987686647617104,0.961486903888635,31.65137111526106,0.32260980647309084,0.32300753703567603,1.8000001,1.1,0.0,0.2936432154869781,0.3430444413958638,0.3773488855354502,False,
2013-12-12,76.17625000000002,119.248562125,29.144999562500004,1.1094647581027002,15.017229166666665,-6.652173666666669,325.3689736875001,8.055305187500004,228.4567403541666,1.3945008414360336,1.0726208333333338,22.17638889583333,0.2850360833333333,31.56339237500001,259.8601929166667,11.623128083333334,23.478979166666655,8.120459080997621,31.940729166666642,6.14694,17.205298000000006,,,,,,0.8817625316160448,128.7485101878045,37.20030475000001,38.215566041666676,1.0013527099395303,0.9235242312082572,37.250625971988896,8.066201678893089,0.9986491174127726,0.9734333048852468,29.1844242930958,0.2813673364417522,0.2817479448344162,1.5,1.0,0.0,0.2817479448344162,0.2797689771130837,0.2797689771130837,False,
2013-12-13,70.60749999999999,118.71092768750003,25.858144520833324,1.1325148230914932,14.883052083333325,-5.159682291666666,331.93331616666666,10.032491708333335,263.56095329166664,1.5274953585081603,1.695059,22.21250004166666,0.3949805354166666,30.770901124999984,266.205789625,12.900097291666668,23.39877083333333,8.522811123230674,31.91448958333334,8.418707000000001,19.617036,,,,,,1.3472121280409448,128.44940894890829,35.89063622916665,35.93058341666665,1.0140334538591167,0.9288086539733801,36.39430581666301,10.173282217814204,0.9861607584979476,0.9988882121106484,26.22102359884881,0.3508570096161565,0.3557807452717525,1.5,1.0,0.0,0.3557807452717525,0.2609110789405143,0.2609110789405143,False,
2013-12-14,73.54708333333333,114.83808454166666,24.8847269375,1.154043181380008,14.737645833333332,-5.5009970625000015,327.6310564791665,6.704483041666667,185.17363489583335,1.4756292147133412,1.1715772291666664,21.726388895833324,0.3215860333333333,18.419142645833336,252.93850343749992,12.477673229166667,23.316385416666666,8.773486396817656,31.89512500000001,7.265116,18.181337,,,,,,0.9693608367793649,128.1890876776761,31.58920997916667,23.920139708333334,1.0011130253374425,0.9257548590151758,31.62436957026328,6.711945301166496,0.9988882121106484,1.3206114330578749,24.91242426909678,0.23437503935179585,0.2346359047090585,1.3000001,0.90000004,0.0,0.26070654920088504,0.2336081063363418,0.21024730504703187,False,
2013-12-15,75.35145833333334,115.05845212500002,27.236962083333346,1.2039642482814743,14.577802083333335,-4.9768728541666665,331.84494975,7.187723666666668,154.99302600000004,1.5286930816148077,0.9912823541666668,21.562500083333337,0.3247288333333333,29.20573443750001,267.55473197916666,12.96228160416667,23.21864583333333,9.427224229518103,31.85948958333332,8.362912,19.612336,,,,,,0.9966645832809242,127.96762225429715,34.42468575000001,34.18260729166668,1.0011130253374425,0.9241407718503792,34.46300129747325,7.195723785226202,0.9988882121106484,1.007081919066845,27.267277512247052,0.2513845195034709,0.251664316843119,1.9,1.2,0.0,0.20972026403593247,0.2269573436396848,0.27234881236762176,False,
2013-12-16,75.34583333333335,117.57158035416666,28.08759954166668,1.2618704553328153,14.477083333333333,-2.9154288333333334,337.3926186458333,6.4351546041666685,108.4295568541666,1.6073237261661488,1.1858467291666666,22.276388895833332,0.3454532708333334,30.042840083333346,272.14026727083336,13.686556208333334,23.15367708333333,10.116353710646177,31.83027083333334,8.700239,20.057036,,,,,,1.0679417640801618,127.78507869378136,34.522754145833346,32.958268916666675,1.0011130253374425,0.9208818123997841,34.561178845915954,6.442317094291468,0.9988882121106484,1.0474686711587429,28.11886175162449,0.22521995450729645,0.2254706300231608,2.2,1.4,0.0,0.16105045001654342,0.2476802782525465,0.3467523895535651,False,
2013-12-17,75.80125000000002,84.45236308333331,16.426722312500004,1.3123274279307788,14.08509375,-1.7498141875000002,338.33713999999986,2.9121045416666664,186.28111433333333,1.6372165612641116,1.085950958333333,15.27222222916667,0.3248891333333333,7.185498250000002,276.34249737500005,14.046658833333336,22.949947916666673,10.714831547134366,31.814802083333348,10.299298,20.156311,,,,,,1.0409646679562727,127.64151324071936,19.338826854166673,8.935312437500002,0.9970238185082104,0.91828789606984,19.28127099561037,2.9034375900276013,1.002985065588747,2.164314565320052,16.377833405582773,0.10195403943622594,0.10165060571104263,2.2,1.4,0.0,0.0726075755078876,0.234405771825667,0.32816808055593377,False,
2013-12-18,69.34041666666666,77.37871958333331,7.678904916666678,1.3858449950665641,13.895687499999996,1.7302265833333337,351.53923910416665,6.334060375000003,226.1310604375,1.836209057566564,1.7658320624999997,13.874999958333335,0.4503640625,8.354631395833332,296.3901507083333,15.804965312499995,22.849057291666664,11.501219117368658,31.802427083333345,10.581366,20.886346,,,,,,1.2654563175682843,127.53697244695209,14.01296529166668,6.624404812499997,1.0011130253374425,0.9160562840215718,14.028562077089006,6.3411103446862676,0.9988882121106484,2.11535461498741,7.687451732402739,0.222131860443929,0.2223790988328563,1.3000001,0.90000004,0.0,0.24708787661037915,0.21510822397575688,0.19359741018251012,False,
